sim_type,klepts,foragers,variable,value,value_cut
obligate,0.001,0.017,pc_intake_total,0.186418806757153,"(0.18,0.19]"
obligate,0.013,0.022,pc_intake_total,0.207371568696495,"(0.2,0.21]"
obligate,0.031,0.018,pc_intake_total,0.126647427380113,"(0.12,0.13]"
obligate,0.054,0.003,pc_intake_total,0.017864788818546,"(0.01,0.02]"
obligate,0.027,0.02,pc_intake_total,0.140944082551867,"(0.14,0.15]"
obligate,0.035,0.017,pc_intake_total,0.115293438619368,"(0.11,0.12]"
obligate,0.028,0.023,pc_intake_total,0.147217943671033,"(0.14,0.15]"
obligate,0.014,0.022,pc_intake_total,0.177670570826197,"(0.17,0.18]"
obligate,0.034,0.02,pc_intake_total,0.128627021367055,"(0.12,0.13]"
obligate,0.038,0.016,pc_intake_total,0.102543020956196,"(0.1,0.11]"
obligate,0.019,0.017,pc_intake_total,0.151623360713425,"(0.15,0.16]"
obligate,0.049,0.011,pc_intake_total,0.067706427773089,"(0.06,0.07]"
obligate,0.059,0.008,pc_intake_total,0.0512510961344105,"(0.05,0.06]"
obligate,0.026,0,pc_intake_total,0.00540534655857336,"(0,0.01]"
obligate,0.026,0.019,pc_intake_total,0.13986283272036,"(0.13,0.14]"
obligate,0.042,0.014,pc_intake_total,0.094122674387436,"(0.09,0.1]"
obligate,0.029,0.018,pc_intake_total,0.129168854430362,"(0.12,0.13]"
obligate,0.034,0.017,pc_intake_total,0.120326790405937,"(0.12,0.13]"
obligate,0.052,0.014,pc_intake_total,0.0850198852556001,"(0.08,0.09]"
obligate,0.047,0.016,pc_intake_total,0.0972876261285265,"(0.09,0.1]"
obligate,0.043,0.014,pc_intake_total,0.0888157355999992,"(0.08,0.09]"
obligate,0.023,0.019,pc_intake_total,0.145710450718893,"(0.14,0.15]"
obligate,0.036,0.017,pc_intake_total,0.117229223216653,"(0.11,0.12]"
obligate,0.012,0.018,pc_intake_total,0.171128629201394,"(0.17,0.18]"
obligate,0.008,0.025,pc_intake_total,0.235030864197531,"(0.23,0.24]"
obligate,0.007,0.02,pc_intake_total,0.213779856580798,"(0.21,0.22]"
obligate,0.013,0.02,pc_intake_total,0.182750909207923,"(0.18,0.19]"
obligate,0.008,0.02,pc_intake_total,0.200752928753773,"(0.2,0.21]"
obligate,0.051,0.006,pc_intake_total,0.0522485309807945,"(0.05,0.06]"
obligate,0,0.015,pc_intake_total,0.140138021875417,"(0.14,0.15]"
obligate,0.047,0.015,pc_intake_total,0.091209422717359,"(0.09,0.1]"
obligate,0.054,0.007,pc_intake_total,0.0437829640551777,"(0.04,0.05]"
obligate,0.044,0.019,pc_intake_total,0.100522869956213,"(0.1,0.11]"
obligate,0.051,0.008,pc_intake_total,0.0469689560387311,"(0.04,0.05]"
obligate,0.013,0.016,pc_intake_total,0.170925070364161,"(0.17,0.18]"
obligate,0.039,0.015,pc_intake_total,0.103956186518974,"(0.1,0.11]"
obligate,0.049,0.008,pc_intake_total,0.0599019376919585,"(0.05,0.06]"
obligate,0.004,0.018,pc_intake_total,0.199961647061296,"(0.19,0.2]"
obligate,0.011,0.02,pc_intake_total,0.166110250600659,"(0.16,0.17]"
obligate,0.006,0.023,pc_intake_total,0.21794730478941,"(0.21,0.22]"
obligate,0.032,0.021,pc_intake_total,0.134975025608949,"(0.13,0.14]"
obligate,0.056,0.005,pc_intake_total,0.0347205640846633,"(0.03,0.04]"
obligate,0.052,0.009,pc_intake_total,0.0606113872881314,"(0.06,0.07]"
obligate,0.005,0.02,pc_intake_total,0.241309993694104,"(0.24,0.25]"
obligate,0.036,0.018,pc_intake_total,0.113489735014428,"(0.11,0.12]"
obligate,0.015,0.018,pc_intake_total,0.16727248948446,"(0.16,0.17]"
obligate,0.028,0.018,pc_intake_total,0.136705744010844,"(0.13,0.14]"
obligate,0.005,0.018,pc_intake_total,0.180234633078727,"(0.18,0.19]"
obligate,0.055,0.015,pc_intake_total,0.0922284644194757,"(0.09,0.1]"
obligate,0.052,0.006,pc_intake_total,0.0424260228587303,"(0.04,0.05]"
obligate,0.02,0.022,pc_intake_total,0.156702850727496,"(0.15,0.16]"
obligate,0.04,0.026,pc_intake_total,0.153100775193798,"(0.15,0.16]"
obligate,0.047,0.002,pc_intake_total,0.0247027669273328,"(0.02,0.03]"
obligate,0.06,0.006,pc_intake_total,0.0232101258921491,"(0.02,0.03]"
obligate,0.053,0.006,pc_intake_total,0.0466463974593492,"(0.04,0.05]"
obligate,0.021,0.025,pc_intake_total,0.170315461324548,"(0.17,0.18]"
obligate,0.055,0.004,pc_intake_total,0.0333781727573307,"(0.03,0.04]"
obligate,0.015,0.024,pc_intake_total,0.190366362059267,"(0.19,0.2]"
obligate,0.035,0.02,pc_intake_total,0.126956668117688,"(0.12,0.13]"
obligate,0.053,0.009,pc_intake_total,0.0634530215910046,"(0.06,0.07]"
obligate,0.025,0.021,pc_intake_total,0.147910560192986,"(0.14,0.15]"
obligate,0.046,0.013,pc_intake_total,0.077758418144157,"(0.07,0.08]"
obligate,0.034,0.019,pc_intake_total,0.124769334499636,"(0.12,0.13]"
obligate,0.031,0.02,pc_intake_total,0.13800799775814,"(0.13,0.14]"
obligate,0.022,0.02,pc_intake_total,0.153772449287677,"(0.15,0.16]"
obligate,0.022,0.021,pc_intake_total,0.162374280327549,"(0.16,0.17]"
obligate,0.055,0.006,pc_intake_total,0.0444782470582235,"(0.04,0.05]"
obligate,0.043,0.017,pc_intake_total,0.103484083071443,"(0.1,0.11]"
obligate,0.04,0.016,pc_intake_total,0.115862355564109,"(0.11,0.12]"
obligate,0.046,0.001,pc_intake_total,0.00958059035240243,"(0,0.01]"
obligate,0.046,0.012,pc_intake_total,0.081414861294888,"(0.08,0.09]"
obligate,0.052,0.01,pc_intake_total,0.0654910219240557,"(0.06,0.07]"
obligate,0.028,0.02,pc_intake_total,0.135777076280977,"(0.13,0.14]"
obligate,0.051,0.01,pc_intake_total,0.0698520123756302,"(0.06,0.07]"
obligate,0.007,0.017,pc_intake_total,0.201642658458918,"(0.2,0.21]"
obligate,0.063,0.008,pc_intake_total,0.0641628763716708,"(0.06,0.07]"
obligate,0.061,0.006,pc_intake_total,0.0536614853601801,"(0.05,0.06]"
obligate,0.018,0.023,pc_intake_total,0.172644754323982,"(0.17,0.18]"
obligate,0.012,0.02,pc_intake_total,0.186533109903434,"(0.18,0.19]"
obligate,0.042,0.017,pc_intake_total,0.113441578378623,"(0.11,0.12]"
obligate,0.005,0.021,pc_intake_total,0.212549449604403,"(0.21,0.22]"
obligate,0.017,0.022,pc_intake_total,0.166135683050991,"(0.16,0.17]"
obligate,0.038,0.017,pc_intake_total,0.109618151874429,"(0.1,0.11]"
obligate,0.035,0.019,pc_intake_total,0.120411278140597,"(0.12,0.13]"
obligate,0.044,0.017,pc_intake_total,0.0998147985839321,"(0.09,0.1]"
obligate,0.042,0.018,pc_intake_total,0.109988430833511,"(0.1,0.11]"
obligate,0.042,0.016,pc_intake_total,0.0999437337689847,"(0.09,0.1]"
obligate,0.055,0.007,pc_intake_total,0.0530934619506645,"(0.05,0.06]"
obligate,0.051,0.003,pc_intake_total,0.0465067587422862,"(0.04,0.05]"
obligate,0.037,0.019,pc_intake_total,0.11337539497664,"(0.11,0.12]"
obligate,0.01,0.024,pc_intake_total,0.159678259710836,"(0.15,0.16]"
obligate,0.017,0.02,pc_intake_total,0.170207381523037,"(0.17,0.18]"
obligate,0.015,0.021,pc_intake_total,0.16975812225051,"(0.16,0.17]"
obligate,0.05,0.012,pc_intake_total,0.0809861890232113,"(0.08,0.09]"
obligate,0.043,0.026,pc_intake_total,0.135714285714286,"(0.13,0.14]"
obligate,0.054,0.005,pc_intake_total,0.0369150169449462,"(0.03,0.04]"
obligate,0.049,0.001,pc_intake_total,0.00986337416507232,"(0,0.01]"
obligate,0.056,0.006,pc_intake_total,0.0354847577223268,"(0.03,0.04]"
obligate,0.019,0.021,pc_intake_total,0.167737712195678,"(0.16,0.17]"
obligate,0.057,0.003,pc_intake_total,0.0143980723417644,"(0.01,0.02]"
obligate,0.03,0.02,pc_intake_total,0.134516633165386,"(0.13,0.14]"
obligate,0.013,0.021,pc_intake_total,0.167863583422972,"(0.16,0.17]"
obligate,0.018,0.022,pc_intake_total,0.158464743889041,"(0.15,0.16]"
obligate,0.011,0.023,pc_intake_total,0.208472419788209,"(0.2,0.21]"
obligate,0.03,0.021,pc_intake_total,0.13479677869579,"(0.13,0.14]"
obligate,0.024,0.022,pc_intake_total,0.150030774168809,"(0.15,0.16]"
obligate,0.053,0.007,pc_intake_total,0.0446022944666684,"(0.04,0.05]"
obligate,0.041,0.019,pc_intake_total,0.108412255821034,"(0.1,0.11]"
obligate,0.032,0.019,pc_intake_total,0.124408523301562,"(0.12,0.13]"
obligate,0.057,0.006,pc_intake_total,0.0510861251417203,"(0.05,0.06]"
obligate,0.047,0.013,pc_intake_total,0.0876293430164585,"(0.08,0.09]"
obligate,0.027,0.019,pc_intake_total,0.137503064783317,"(0.13,0.14]"
obligate,0.009,0.019,pc_intake_total,0.194278434196649,"(0.19,0.2]"
obligate,0.059,0.003,pc_intake_total,0.0157068062827225,"(0.01,0.02]"
obligate,0.023,0.023,pc_intake_total,0.160308202939782,"(0.16,0.17]"
obligate,0.059,0.004,pc_intake_total,0.0171194784518014,"(0.01,0.02]"
obligate,0.001,0.015,pc_intake_total,0.213730742296919,"(0.21,0.22]"
obligate,0.027,0.022,pc_intake_total,0.141022949893365,"(0.14,0.15]"
obligate,0.057,0.009,pc_intake_total,0.0634369888515373,"(0.06,0.07]"
obligate,0.039,0.019,pc_intake_total,0.116770935832328,"(0.11,0.12]"
obligate,0.014,0.019,pc_intake_total,0.173404958844823,"(0.17,0.18]"
obligate,0.057,0.005,pc_intake_total,0.0472711290224183,"(0.04,0.05]"
obligate,0.021,0.021,pc_intake_total,0.14961467678859,"(0.14,0.15]"
obligate,0.026,0.021,pc_intake_total,0.147414714678142,"(0.14,0.15]"
obligate,0.038,0.018,pc_intake_total,0.117412455232318,"(0.11,0.12]"
obligate,0.025,0.054,pc_intake_total,0.0921428571428571,"(0.09,0.1]"
obligate,0.016,0.025,pc_intake_total,0.185603154255131,"(0.18,0.19]"
obligate,0.026,0.023,pc_intake_total,0.162590364141952,"(0.16,0.17]"
obligate,0.029,0.021,pc_intake_total,0.14243885788047,"(0.14,0.15]"
obligate,0.049,0.015,pc_intake_total,0.100797840550276,"(0.1,0.11]"
obligate,0.051,0.016,pc_intake_total,0.0863039399624766,"(0.08,0.09]"
obligate,0.021,0.024,pc_intake_total,0.166901735697262,"(0.16,0.17]"
obligate,0.026,0.025,pc_intake_total,0.181118373275236,"(0.18,0.19]"
obligate,0.054,0.006,pc_intake_total,0.0452746532400708,"(0.04,0.05]"
obligate,0.012,0.021,pc_intake_total,0.187567643094435,"(0.18,0.19]"
obligate,0.006,0.017,pc_intake_total,0.203226523198328,"(0.2,0.21]"
obligate,0.004,0.019,pc_intake_total,0.22896739484083,"(0.22,0.23]"
obligate,0.052,0.013,pc_intake_total,0.0822990322229768,"(0.08,0.09]"
obligate,0.062,0.004,pc_intake_total,0.0125251256281407,"(0.01,0.02]"
obligate,0.052,0.007,pc_intake_total,0.0528966988014892,"(0.05,0.06]"
obligate,0.053,0.013,pc_intake_total,0.0727631380247659,"(0.07,0.08]"
obligate,0.06,0.007,pc_intake_total,0.0354300213675214,"(0.03,0.04]"
obligate,0.058,0.005,pc_intake_total,0.0375635711829511,"(0.03,0.04]"
obligate,0.032,0.018,pc_intake_total,0.121296834147648,"(0.12,0.13]"
obligate,0.053,0.004,pc_intake_total,0.0284915348882337,"(0.02,0.03]"
obligate,0.048,0.014,pc_intake_total,0.0850823481252296,"(0.08,0.09]"
obligate,0.046,0.014,pc_intake_total,0.0863305643316405,"(0.08,0.09]"
obligate,0.02,0.024,pc_intake_total,0.176573646770133,"(0.17,0.18]"
obligate,0.018,0.021,pc_intake_total,0.165936120902818,"(0.16,0.17]"
obligate,0.058,0.006,pc_intake_total,0.0431295014418071,"(0.04,0.05]"
obligate,0.051,0.002,pc_intake_total,0.0161694523845567,"(0.01,0.02]"
obligate,0.016,0.023,pc_intake_total,0.175420703722591,"(0.17,0.18]"
obligate,0.053,0.003,pc_intake_total,0.0202304286327614,"(0.02,0.03]"
obligate,0.034,0.022,pc_intake_total,0.139313357656583,"(0.13,0.14]"
obligate,0.008,0.021,pc_intake_total,0.245755693581781,"(0.24,0.25]"
obligate,0.041,0.017,pc_intake_total,0.105735990651825,"(0.1,0.11]"
obligate,0.058,0.008,pc_intake_total,0.0539196276155782,"(0.05,0.06]"
obligate,0.059,0.007,pc_intake_total,0.0470969032338795,"(0.04,0.05]"
obligate,0.006,0.02,pc_intake_total,0.190284773097273,"(0.19,0.2]"
obligate,0.022,0.022,pc_intake_total,0.16734329110125,"(0.16,0.17]"
obligate,0.003,0.021,pc_intake_total,0.198219406339611,"(0.19,0.2]"
obligate,0.005,0.019,pc_intake_total,0.16822930395404,"(0.16,0.17]"
obligate,0.048,0.019,pc_intake_total,0.0962858568953228,"(0.09,0.1]"
obligate,0.007,0.023,pc_intake_total,0.151586368977673,"(0.15,0.16]"
obligate,0.024,0.021,pc_intake_total,0.145375301614416,"(0.14,0.15]"
obligate,0.056,0.011,pc_intake_total,0.0813937993350614,"(0.08,0.09]"
obligate,0.03,0.024,pc_intake_total,0.149158138760309,"(0.14,0.15]"
obligate,0.052,0.001,pc_intake_total,0.00694752014708256,"(0,0.01]"
obligate,0.046,0.017,pc_intake_total,0.0891417733522997,"(0.08,0.09]"
obligate,0.045,0.018,pc_intake_total,0.115525114155251,"(0.11,0.12]"
obligate,0.052,0.016,pc_intake_total,0.0885011113304526,"(0.08,0.09]"
obligate,0.03,0.022,pc_intake_total,0.141990307510354,"(0.14,0.15]"
obligate,0.033,0.022,pc_intake_total,0.136331327257042,"(0.13,0.14]"
obligate,0.003,0.018,pc_intake_total,0.166450522170861,"(0.16,0.17]"
obligate,0.048,0.015,pc_intake_total,0.100354017136343,"(0.1,0.11]"
obligate,0.007,0.019,pc_intake_total,0.209236158600964,"(0.2,0.21]"
obligate,0.061,0.011,pc_intake_total,0.0459183673469388,"(0.04,0.05]"
obligate,0.054,0.008,pc_intake_total,0.0496689928212086,"(0.04,0.05]"
obligate,0.057,0.012,pc_intake_total,0.0624337221633086,"(0.06,0.07]"
obligate,0.052,0.017,pc_intake_total,0.0952380952380952,"(0.09,0.1]"
obligate,0.045,0.017,pc_intake_total,0.105654761904762,"(0.1,0.11]"
obligate,0.038,0.021,pc_intake_total,0.107684632881715,"(0.1,0.11]"
obligate,0.014,0.021,pc_intake_total,0.18426020217934,"(0.18,0.19]"
obligate,0.028,0.022,pc_intake_total,0.137761391213626,"(0.13,0.14]"
obligate,0.056,0.008,pc_intake_total,0.0570006693395275,"(0.05,0.06]"
obligate,0.049,0.014,pc_intake_total,0.0933201488675728,"(0.09,0.1]"
obligate,0.023,0.021,pc_intake_total,0.167698462071864,"(0.16,0.17]"
obligate,0.054,0.012,pc_intake_total,0.0629272451686245,"(0.06,0.07]"
obligate,0.044,0.02,pc_intake_total,0.116534326592069,"(0.11,0.12]"
obligate,0.002,0.016,pc_intake_total,0.161947063567434,"(0.16,0.17]"
obligate,0.052,0.002,pc_intake_total,0.0274764869689032,"(0.02,0.03]"
obligate,0.058,0.004,pc_intake_total,0.024064476979411,"(0.02,0.03]"
obligate,0.054,0.002,pc_intake_total,0.0143295019157088,"(0.01,0.02]"
obligate,0.063,0.003,pc_intake_total,0.0148027117982734,"(0.01,0.02]"
obligate,0.039,0.021,pc_intake_total,0.129689671144048,"(0.12,0.13]"
obligate,0.027,0.021,pc_intake_total,0.146910492915289,"(0.14,0.15]"
obligate,0.056,0.01,pc_intake_total,0.0615148283209707,"(0.06,0.07]"
obligate,0.006,0.021,pc_intake_total,0.220090596625124,"(0.22,0.23]"
obligate,0.071,0.001,pc_intake_total,0.0043859649122807,"(0,0.01]"
obligate,0.001,0.019,pc_intake_total,0.215767484893168,"(0.21,0.22]"
obligate,0.019,0.023,pc_intake_total,0.177251461988304,"(0.17,0.18]"
obligate,0.003,0.019,pc_intake_total,0.1907587072491,"(0.19,0.2]"
obligate,0.031,0.027,pc_intake_total,0.174991656469018,"(0.17,0.18]"
obligate,0.044,0.018,pc_intake_total,0.110921004136829,"(0.11,0.12]"
obligate,0.038,0.02,pc_intake_total,0.118195352193568,"(0.11,0.12]"
obligate,0.063,0.006,pc_intake_total,0.0197044334975369,"(0.01,0.02]"
obligate,0.05,0.001,pc_intake_total,0.00773730580928726,"(0,0.01]"
obligate,0.05,0,pc_intake_total,0.00408997955010225,"(0,0.01]"
obligate,0.06,0.003,pc_intake_total,0.0205128205128205,"(0.02,0.03]"
obligate,0.055,0.003,pc_intake_total,0.0153437678232935,"(0.01,0.02]"
obligate,0.047,0,pc_intake_total,0.00285381977429832,"(0,0.01]"
obligate,0.058,0.003,pc_intake_total,0.0161098652559753,"(0.01,0.02]"
obligate,0.061,0.001,pc_intake_total,0.00505050505050505,"(0,0.01]"
obligate,0.053,0.002,pc_intake_total,0.0123915453120819,"(0.01,0.02]"
obligate,0.046,0.016,pc_intake_total,0.10857414705205,"(0.1,0.11]"
obligate,0.008,0.019,pc_intake_total,0.200689807876628,"(0.2,0.21]"
obligate,0.027,0.025,pc_intake_total,0.158020435314443,"(0.15,0.16]"
obligate,0.016,0.022,pc_intake_total,0.177311185140512,"(0.17,0.18]"
obligate,0.06,0.009,pc_intake_total,0.0676011301694514,"(0.06,0.07]"
obligate,0,0.016,pc_intake_total,0.110061399893685,"(0.11,0.12]"
obligate,0.017,0.024,pc_intake_total,0.199730094466937,"(0.19,0.2]"
obligate,0.051,0.013,pc_intake_total,0.0753400443861323,"(0.07,0.08]"
obligate,0.044,0,pc_intake_total,0.00364603174693893,"(0,0.01]"
obligate,0.058,0.007,pc_intake_total,0.037402034664786,"(0.03,0.04]"
obligate,0.016,0.024,pc_intake_total,0.165800561370182,"(0.16,0.17]"
obligate,0.01,0.021,pc_intake_total,0.196985654714235,"(0.19,0.2]"
obligate,0.002,0.02,pc_intake_total,0.168214676423632,"(0.16,0.17]"
obligate,0.004,0.02,pc_intake_total,0.201883145703108,"(0.2,0.21]"
obligate,0.051,0.015,pc_intake_total,0.0893953812123519,"(0.08,0.09]"
obligate,0.023,0.022,pc_intake_total,0.146638334777856,"(0.14,0.15]"
obligate,0.057,0.001,pc_intake_total,0.00540540540540541,"(0,0.01]"
obligate,0.034,0.021,pc_intake_total,0.135468585468586,"(0.13,0.14]"
obligate,0.006,0.022,pc_intake_total,0.199195171026157,"(0.19,0.2]"
obligate,0.036,0.022,pc_intake_total,0.122466783170412,"(0.12,0.13]"
obligate,0.047,0.021,pc_intake_total,0.116325942988771,"(0.11,0.12]"
obligate,0.041,0.02,pc_intake_total,0.11871722027972,"(0.11,0.12]"
obligate,0.048,0.016,pc_intake_total,0.0916065648770051,"(0.09,0.1]"
obligate,0.024,0.024,pc_intake_total,0.153282371636802,"(0.15,0.16]"
obligate,0.02,0.023,pc_intake_total,0.162131414516283,"(0.16,0.17]"
obligate,0.047,0.018,pc_intake_total,0.111389892133753,"(0.11,0.12]"
obligate,0.023,0.024,pc_intake_total,0.158476658476658,"(0.15,0.16]"
obligate,0.034,0.026,pc_intake_total,0.13015368309486,"(0.13,0.14]"
obligate,0.024,0.025,pc_intake_total,0.151021890273974,"(0.15,0.16]"
obligate,0.04,0.022,pc_intake_total,0.131960996749729,"(0.13,0.14]"
obligate,0.053,0.016,pc_intake_total,0.0588235294117647,"(0.05,0.06]"
obligate,0.017,0.026,pc_intake_total,0.201680672268908,"(0.2,0.21]"
obligate,0.059,0.011,pc_intake_total,0.0667658634109447,"(0.06,0.07]"
obligate,0.066,0.008,pc_intake_total,0.0571531272465852,"(0.05,0.06]"
obligate,0.06,0.008,pc_intake_total,0.0796513339016577,"(0.07,0.08]"
obligate,0.055,0.013,pc_intake_total,0.0860590524312697,"(0.08,0.09]"
obligate,0.062,0.012,pc_intake_total,0.0452261306532663,"(0.04,0.05]"
obligate,0.009,0.021,pc_intake_total,0.239623255599091,"(0.23,0.24]"
obligate,0.021,0.022,pc_intake_total,0.160737025639677,"(0.16,0.17]"
obligate,0.045,0.021,pc_intake_total,0.110618160307601,"(0.11,0.12]"
obligate,0.056,0.007,pc_intake_total,0.0462711274810722,"(0.04,0.05]"
obligate,0.008,0.022,pc_intake_total,0.191326406785734,"(0.19,0.2]"
obligate,0.06,0.013,pc_intake_total,0.0753391472868217,"(0.07,0.08]"
obligate,0.001,0.031,pc_intake_forager,0.00980392156862745,"(0,0.01]"
obligate,0.038,0.019,pc_intake_forager,0.053146483342147,"(0.05,0.06]"
obligate,0.002,0.023,pc_intake_forager,0.0135135135135135,"(0.01,0.02]"
obligate,0.044,0.016,pc_intake_forager,0.0571581196581197,"(0.05,0.06]"
obligate,0.05,0.016,pc_intake_forager,0.0377358490566038,"(0.03,0.04]"
obligate,0.037,0.021,pc_intake_forager,0.0503105590062112,"(0.05,0.06]"
obligate,0.05,0.014,pc_intake_forager,0.0374190564292322,"(0.03,0.04]"
obligate,0.022,0.023,pc_intake_forager,0.0719219219219219,"(0.07,0.08]"
obligate,0.002,0.024,pc_intake_forager,0.0256410256410256,"(0.02,0.03]"
obligate,0.005,0.023,pc_intake_forager,0.0906827880512091,"(0.09,0.1]"
obligate,0.008,0.024,pc_intake_forager,0.0996919746919747,"(0.09,0.1]"
obligate,0.006,0.026,pc_intake_forager,0.0930232558139535,"(0.09,0.1]"
obligate,0.057,0.01,pc_intake_forager,0.0376698975044563,"(0.03,0.04]"
obligate,0.007,0.022,pc_intake_forager,0.0656392694063927,"(0.06,0.07]"
obligate,0.045,0.019,pc_intake_forager,0.0555555555555556,"(0.05,0.06]"
obligate,0.041,0.018,pc_intake_forager,0.0689655172413793,"(0.06,0.07]"
obligate,0.046,0,pc_intake_forager,0,
obligate,0.049,0.018,pc_intake_forager,0.0428112215078901,"(0.04,0.05]"
obligate,0.064,0.002,pc_intake_forager,0,
obligate,0,0.031,pc_intake_forager,0.0066006600660066,"(0,0.01]"
obligate,0.059,0.01,pc_intake_forager,0.0222943722943723,"(0.02,0.03]"
obligate,0.001,0.018,pc_intake_forager,0.0666666666666667,"(0.06,0.07]"
obligate,0.07,0.002,pc_intake_forager,0,
obligate,0.033,0.021,pc_intake_forager,0.0688025210084034,"(0.06,0.07]"
obligate,0.002,0.021,pc_intake_forager,0.109335038363171,"(0.1,0.11]"
obligate,0.053,0.001,pc_intake_forager,0,
obligate,0.009,0.023,pc_intake_forager,0.0973423423423423,"(0.09,0.1]"
obligate,0.043,0.019,pc_intake_forager,0.0485255974415149,"(0.04,0.05]"
obligate,0.056,0.004,pc_intake_forager,0,
obligate,0.047,0.017,pc_intake_forager,0.0636363636363636,"(0.06,0.07]"
obligate,0.065,0.004,pc_intake_forager,0,
obligate,0.022,0.024,pc_intake_forager,0.0779220779220779,"(0.07,0.08]"
obligate,0.005,0.022,pc_intake_forager,0.0684931506849315,"(0.06,0.07]"
obligate,0.031,0.021,pc_intake_forager,0.0289855072463768,"(0.02,0.03]"
obligate,0.057,0.007,pc_intake_forager,0.048762077294686,"(0.04,0.05]"
obligate,0.058,0.002,pc_intake_forager,0,
obligate,0.062,0.003,pc_intake_forager,0,
obligate,0.009,0.024,pc_intake_forager,0.102416570771001,"(0.1,0.11]"
obligate,0.036,0.02,pc_intake_forager,0.0579653415614237,"(0.05,0.06]"
obligate,0.021,0.027,pc_intake_forager,0.0795454545454546,"(0.07,0.08]"
obligate,0.017,0.023,pc_intake_forager,0.0694345661450925,"(0.06,0.07]"
obligate,0.004,0.021,pc_intake_forager,0.0931159420289855,"(0.09,0.1]"
obligate,0.013,0.025,pc_intake_forager,0.0796686746987952,"(0.07,0.08]"
obligate,0.02,0.028,pc_intake_forager,0.0666666666666667,"(0.06,0.07]"
obligate,0.012,0.023,pc_intake_forager,0.0921052631578947,"(0.09,0.1]"
obligate,0.066,0.005,pc_intake_forager,0,
obligate,0.034,0.023,pc_intake_forager,0.0666666666666667,"(0.06,0.07]"
obligate,0.055,0.014,pc_intake_forager,0.0434988179669031,"(0.04,0.05]"
obligate,0.024,0.026,pc_intake_forager,0.0679971988795518,"(0.06,0.07]"
obligate,0.048,0,pc_intake_forager,0,
obligate,0.026,0.022,pc_intake_forager,0.0803106309087401,"(0.08,0.09]"
obligate,0.027,0.024,pc_intake_forager,0.0540814670561506,"(0.05,0.06]"
obligate,0.035,0.029,pc_intake_forager,0.074468085106383,"(0.07,0.08]"
obligate,0.019,0.027,pc_intake_forager,0.0790347293156282,"(0.07,0.08]"
obligate,0.03,0.023,pc_intake_forager,0.0540540540540541,"(0.05,0.06]"
obligate,0.056,0.003,pc_intake_forager,0.0208333333333333,"(0.02,0.03]"
obligate,0.007,0.027,pc_intake_forager,0.103448275862069,"(0.1,0.11]"
obligate,0.001,0.03,pc_intake_forager,0,
obligate,0.049,0,pc_intake_forager,0,
obligate,0.009,0.025,pc_intake_forager,0.103599583519262,"(0.1,0.11]"
obligate,0,0.02,pc_intake_forager,0.0621501865671642,"(0.06,0.07]"
obligate,0.019,0.025,pc_intake_forager,0.0743055555555556,"(0.07,0.08]"
obligate,0.055,0,pc_intake_forager,0,
obligate,0.032,0.024,pc_intake_forager,0.0639487095183298,"(0.06,0.07]"
obligate,0.019,0.024,pc_intake_forager,0.0452880452880453,"(0.04,0.05]"
obligate,0.014,0.025,pc_intake_forager,0.0850810650007437,"(0.08,0.09]"
obligate,0.049,0.016,pc_intake_forager,0.0286680911680912,"(0.02,0.03]"
obligate,0,0.018,pc_intake_forager,0.0337570621468927,"(0.03,0.04]"
obligate,0,0.024,pc_intake_forager,0.051948051948052,"(0.05,0.06]"
obligate,0.015,0.023,pc_intake_forager,0.0754504504504505,"(0.07,0.08]"
obligate,0.056,0.009,pc_intake_forager,0.0165665554319614,"(0.01,0.02]"
obligate,0.031,0.024,pc_intake_forager,0.0769230769230769,"(0.07,0.08]"
obligate,0.032,0.022,pc_intake_forager,0.0490512519561815,"(0.04,0.05]"
obligate,0.025,0.024,pc_intake_forager,0.0531753759601861,"(0.05,0.06]"
obligate,0.057,0.008,pc_intake_forager,0.0475003391670058,"(0.04,0.05]"
obligate,0,0.035,pc_intake_forager,0,
obligate,0.02,0.025,pc_intake_forager,0.0797199638663053,"(0.07,0.08]"
obligate,0.035,0.021,pc_intake_forager,0.0765132139812447,"(0.07,0.08]"
obligate,0.061,0.007,pc_intake_forager,0,
obligate,0.054,0.01,pc_intake_forager,0.00500099029510794,"(0,0.01]"
obligate,0.022,0.025,pc_intake_forager,0.0609186746987952,"(0.06,0.07]"
obligate,0.058,0.01,pc_intake_forager,0.0285714285714286,"(0.02,0.03]"
obligate,0.033,0.023,pc_intake_forager,0.08,"(0.07,0.08]"
obligate,0.05,0.017,pc_intake_forager,0,
obligate,0.028,0.025,pc_intake_forager,0.0853658536585366,"(0.08,0.09]"
obligate,0.001,0.031,pc_intake_klepts,0,
obligate,0.038,0.019,pc_intake_klepts,0.0590930294548847,"(0.05,0.06]"
obligate,0.002,0.023,pc_intake_klepts,0,
obligate,0.044,0.016,pc_intake_klepts,0.0460118869243832,"(0.04,0.05]"
obligate,0.05,0.016,pc_intake_klepts,0.0552147239263804,"(0.05,0.06]"
obligate,0.037,0.021,pc_intake_klepts,0.0663567493112948,"(0.06,0.07]"
obligate,0.05,0.014,pc_intake_klepts,0.053799675063262,"(0.05,0.06]"
obligate,0.022,0.023,pc_intake_klepts,0.0832489227603061,"(0.08,0.09]"
obligate,0.002,0.024,pc_intake_klepts,0,
obligate,0.005,0.023,pc_intake_klepts,0.130665204678363,"(0.13,0.14]"
